TF_Locus,Matrix_ID,Matrix_Type,Family
AT4G32880,TFmatrixID_0542,Inferred,HD-ZIP
AT4G32890,TF_motif_seq_0237,Direct,GATA
AT4G32890,TF_motif_seq_0243,Direct,GATA
AT4G32890,TFmatrixID_0269,Direct,GATA
AT4G33280,TFmatrixID_0647,Direct,B3
AT4G34000,TFmatrixID_0193,Direct,bZIP
AT4G34410,TFmatrixID_0607,Direct,ERF
AT4G34410,TFmatrixID_0081,Inferred,ERF
AT4G34410,TFmatrixID_0069,Inferred,ERF
AT4G34410,TFmatrixID_0062,Inferred,ERF
AT4G34410,TFmatrixID_0075,Inferred,ERF
AT4G34410,TFmatrixID_0102,Inferred,ERF
AT4G34410,TFmatrixID_0082,Inferred,ERF
AT4G34410,TFmatrixID_0606,Direct,ERF
AT4G34410,TFmatrixID_0709,Direct,ERF
AT4G34410,TFmatrixID_0608,Direct,ERF
AT4G34410,TFmatrixID_0087,Inferred,ERF
AT4G34410,TFmatrixID_0078,Inferred,ERF
AT4G34410,TFmatrixID_0100,Inferred,ERF
AT4G34410,TFmatrixID_0077,Inferred,ERF
AT4G34410,TFmatrixID_0060,Inferred,ERF
AT4G34410,TFmatrixID_0103,Inferred,ERF
AT4G34410,TFmatrixID_0072,Inferred,ERF
AT4G34410,TFmatrixID_0113,Inferred,ERF
AT4G34410,TFmatrixID_0700,Direct,ERF
AT4G34410,TFmatrixID_0107,Inferred,ERF
AT4G34410,TFmatrixID_0071,Inferred,ERF
AT4G34530,TFmatrixID_0177,Inferred,bHLH
AT4G34530,TFmatrixID_0169,Inferred,bHLH
AT4G34530,TFmatrixID_0163,Inferred,bHLH
AT4G34530,TFmatrixID_0174,Inferred,bHLH
AT4G34530,TFmatrixID_0179,Inferred,bHLH
AT4G34530,TFmatrixID_0161,Inferred,bHLH
AT4G34590,TFmatrixID_0867,Direct,bZIP
AT4G34590,TFmatrixID_0836,Direct,bZIP
AT4G34680,TF_motif_seq_0237,Direct,GATA
AT4G34680,TF_motif_seq_0243,Direct,GATA
AT4G34680,TFmatrixID_0270,Direct,GATA
AT4G34990,TFmatrixID_0352,Inferred,MYB
AT4G35390,TFmatrixID_0007,Direct,NA
AT4G35390,TFmatrixID_0008,Direct,NA
AT4G35390,TFmatrixID_0009,Direct,NA
AT4G35550,TFmatrixID_0628,Direct,WOX
AT4G35550,TFmatrixID_0291,Direct,WOX
AT4G35550,TFmatrixID_0627,Direct,WOX
AT4G35580,TFmatrixID_0384,Direct,NAC
AT4G35610,TFmatrixID_0021,Direct,C2H2
AT4G36160,TFmatrixID_1330,Direct,NAC
AT4G36160,TFmatrixID_1292,Direct,NAC
AT4G36160,TFmatrixID_0397,Inferred,NAC
AT4G36160,TFmatrixID_0392,Inferred,NAC
AT4G36160,TFmatrixID_0383,Inferred,NAC
AT4G36240,TFmatrixID_0271,Direct,GATA
AT4G36260,TF_motif_seq_0355,Direct,SRS
AT4G36540,TFmatrixID_0169,Direct,bHLH
AT4G36620,TF_motif_seq_0237,Direct,GATA
AT4G36620,TFmatrixID_0940,Direct,GATA
AT4G36620,TFmatrixID_0942,Direct,GATA
AT4G36620,TF_motif_seq_0243,Direct,GATA
AT4G36730,TF_motif_seq_0424,Direct,bZIP
AT4G36730,TFmatrixID_0194,Direct,bZIP
AT4G36740,TFmatrixID_1056,Direct,HD-ZIP
AT4G36740,TFmatrixID_1055,Direct,HD-ZIP
AT4G36780,TFmatrixID_0883,Direct,BES1
AT4G36780,TFmatrixID_0878,Direct,BES1
AT4G36900,TFmatrixID_0121,Inferred,ERF
AT4G36900,TFmatrixID_0118,Inferred,ERF
AT4G36900,TFmatrixID_0035,Direct,ERF
AT4G36900,TFmatrixID_0119,Inferred,ERF
AT4G36900,TFmatrixID_0036,Direct,ERF
AT4G36930,TFmatrixID_0170,Direct,bHLH
AT4G37180,TFmatrixID_1037,Direct,G2-like
AT4G37180,TFmatrixID_1026,Direct,G2-like
AT4G37260,TFmatrixID_1158,Direct,MYB
AT4G37260,TFmatrixID_0330,Inferred,MYB
AT4G37750,TF_motif_seq_0131,Direct,AP2
AT4G37750,TFmatrixID_0516,Direct,AP2
AT4G37750,TFmatrixID_0539,Direct,AP2
AT4G37750,TFmatrixID_0114,Direct,AP2
AT4G37790,TFmatrixID_1093,Direct,HD-ZIP
AT4G37790,TFmatrixID_0286,Inferred,HD-ZIP
AT4G37790,TFmatrixID_0283,Inferred,HD-ZIP
AT4G37790,TFmatrixID_0289,Inferred,HD-ZIP
AT4G37940,TFmatrixID_0500,Inferred,MIKC_MADS
AT4G37940,TFmatrixID_0499,Inferred,MIKC_MADS
AT4G38000,TFmatrixID_0238,Direct,Dof
AT4G38000,TFmatrixID_0920,Direct,Dof
AT4G38000,TFmatrixID_0915,Direct,Dof
AT4G38000,TF_motif_seq_0239,Direct,Dof
AT4G38170,TFmatrixID_1365,Direct,NA
AT4G38170,TFmatrixID_1364,Direct,NA
AT4G38620,TFmatrixID_0352,Direct,MYB
AT4G38620,TFmatrixID_1211,Direct,MYB
AT4G38680,TFmatrixID_0222,Inferred,NA
AT4G38910,TFmatrixID_0798,Direct,BBR-BPC
AT4G38910,TFmatrixID_0797,Direct,BBR-BPC
AT4G39410,TFmatrixID_0461,Inferred,WRKY
AT4G39410,TFmatrixID_0464,Inferred,WRKY
AT4G39410,TFmatrixID_0452,Inferred,WRKY
AT4G39410,TFmatrixID_0456,Inferred,WRKY
AT4G39410,TFmatrixID_0468,Inferred,WRKY
AT4G39410,TFmatrixID_0447,Inferred,WRKY
AT4G39410,TFmatrixID_0450,Inferred,WRKY
AT4G39410,TFmatrixID_0460,Inferred,WRKY
AT4G39410,TFmatrixID_0444,Inferred,WRKY
AT4G39410,TFmatrixID_0457,Inferred,WRKY
AT4G39410,TFmatrixID_0448,Inferred,WRKY
AT4G39410,TFmatrixID_0443,Inferred,WRKY
AT4G39410,TF_motif_seq_0339,Direct,WRKY
AT4G39410,TFmatrixID_0466,Inferred,WRKY
AT4G39410,TFmatrixID_0458,Inferred,WRKY
AT4G39410,TFmatrixID_0445,Inferred,WRKY
AT4G39410,TF_motif_seq_0270,Direct,WRKY
AT4G39410,TFmatrixID_0446,Inferred,WRKY
AT4G39410,TFmatrixID_0453,Inferred,WRKY
AT4G39410,TFmatrixID_0442,Inferred,WRKY
AT4G39410,TFmatrixID_0463,Inferred,WRKY
AT4G39410,TFmatrixID_0462,Inferred,WRKY
AT4G39410,TFmatrixID_0454,Inferred,WRKY
AT4G39410,TFmatrixID_0455,Inferred,WRKY
AT4G39780,TFmatrixID_0083,Inferred,ERF
AT4G39780,TFmatrixID_0067,Inferred,ERF
AT4G39780,TFmatrixID_0087,Inferred,ERF
AT4G40060,TFmatrixID_0292,Direct,HD-ZIP
AT5G01380,TF_motif_seq_0267,Direct,Trihelix
AT5G01380,TFmatrixID_1433,Direct,Trihelix
AT5G01900,TFmatrixID_0459,Direct,WRKY
AT5G02320,TFmatrixID_1184,Direct,MYB
AT5G02460,TFmatrixID_0903,Direct,Dof
AT5G02460,TFmatrixID_0888,Direct,Dof
AT5G02460,TF_motif_seq_0239,Direct,Dof
AT5G02840,TFmatrixID_1255,Direct,MYB_related
AT5G02840,TFmatrixID_0320,Inferred,MYB_related
AT5G02840,TFmatrixID_1261,Direct,MYB_related
AT5G03150,TFmatrixID_0964,Direct,C2H2
AT5G03150,TFmatrixID_0485,Inferred,C2H2
AT5G03510,TFmatrixID_0640,Direct,C2H2
AT5G03720,TF_motif_seq_0010,Direct,HSF
AT5G03790,TFmatrixID_1058,Direct,HD-ZIP
AT5G03790,TFmatrixID_1060,Direct,HD-ZIP
AT5G03790,TFmatrixID_0026,Direct,HD-ZIP
AT5G04340,TFmatrixID_0637,Direct,C2H2
AT5G04340,TFmatrixID_0213,Inferred,C2H2
AT5G04340,TFmatrixID_0211,Inferred,C2H2
AT5G04340,TFmatrixID_0219,Inferred,C2H2
AT5G04390,TFmatrixID_0216,Direct,C2H2
AT5G04390,TFmatrixID_0953,Direct,C2H2
AT5G04410,TFmatrixID_1301,Direct,NAC
AT5G04410,TFmatrixID_0385,Direct,NAC
AT5G04410,TFmatrixID_1284,Direct,NAC
AT5G04760,TFmatrixID_0353,Direct,MYB
AT5G05090,TFmatrixID_0354,Direct,G2-like
AT5G05410,TFmatrixID_0728,Direct,ERF
AT5G05410,TFmatrixID_0066,Inferred,ERF
AT5G05410,TF_motif_seq_0292,Direct,ERF
AT5G05410,TFmatrixID_0746,Direct,ERF
AT5G05550,TFmatrixID_1425,Direct,Trihelix
AT5G05550,TFmatrixID_1428,Direct,Trihelix
AT5G05790,TFmatrixID_1260,Direct,MYB
AT5G06070,TFmatrixID_0217,Direct,C2H2
AT5G06100,TFmatrixID_1143,Direct,MYB
AT5G06100,TFmatrixID_0355,Direct,MYB
AT5G06510,TF_motif_seq_0257,Direct,NF-YA
AT5G06710,TFmatrixID_0286,Inferred,HD-ZIP
AT5G06710,TFmatrixID_0289,Inferred,HD-ZIP
AT5G06710,TFmatrixID_0283,Inferred,HD-ZIP
AT5G06839,TFmatrixID_0199,Inferred,bZIP
AT5G06839,TFmatrixID_0490,Inferred,bZIP
AT5G06839,TFmatrixID_0196,Inferred,bZIP
AT5G06839,TFmatrixID_0197,Inferred,bZIP
AT5G06839,TFmatrixID_0847,Direct,bZIP
AT5G06839,TFmatrixID_0195,Inferred,bZIP
AT5G06839,TFmatrixID_0533,Inferred,bZIP
AT5G06839,TFmatrixID_0870,Direct,bZIP
AT5G06839,TFmatrixID_0185,Inferred,bZIP
AT5G06839,TFmatrixID_0191,Inferred,bZIP
AT5G06950,TFmatrixID_0861,Direct,bZIP
AT5G06950,TFmatrixID_0195,Direct,bZIP
AT5G06950,TFmatrixID_0619,Direct,bZIP
AT5G06950,TFmatrixID_0620,Direct,bZIP
AT5G06950,TFmatrixID_0830,Direct,bZIP
AT5G06950,TF_motif_seq_0014,Direct,bZIP
AT5G06950,TF_motif_seq_0271,Direct,bZIP
AT5G06960,TF_motif_seq_0082,Direct,bZIP
AT5G06960,TFmatrixID_0196,Direct,bZIP
AT5G06960,TFmatrixID_0859,Direct,bZIP
AT5G06960,TF_motif_seq_0271,Direct,bZIP
AT5G06960,TF_motif_seq_0451,Direct,bZIP
AT5G06960,TF_motif_seq_0220,Direct,bZIP
AT5G07100,TFmatrixID_0449,Inferred,WRKY
AT5G07100,TFmatrixID_0465,Inferred,WRKY
AT5G07100,TFmatrixID_1486,Direct,WRKY
AT5G07100,TF_motif_seq_0270,Direct,WRKY
AT5G07100,TFmatrixID_0534,Inferred,WRKY
AT5G07100,TF_motif_seq_0339,Direct,WRKY
AT5G07100,TFmatrixID_0451,Inferred,WRKY
AT5G07100,TFmatrixID_1501,Direct,WRKY
AT5G07310,TFmatrixID_0102,Inferred,ERF
AT5G07310,TFmatrixID_0106,Inferred,ERF
AT5G07310,TFmatrixID_0113,Inferred,ERF
AT5G07310,TFmatrixID_0069,Inferred,ERF
AT5G07310,TFmatrixID_0087,Inferred,ERF
AT5G07310,TFmatrixID_0100,Inferred,ERF
AT5G07310,TFmatrixID_0054,Inferred,ERF
AT5G07310,TFmatrixID_0103,Inferred,ERF
AT5G07310,TFmatrixID_0060,Inferred,ERF
AT5G07310,TFmatrixID_0672,Direct,ERF
AT5G07310,TFmatrixID_0082,Inferred,ERF
AT5G07310,TFmatrixID_0053,Inferred,ERF
AT5G07310,TFmatrixID_0725,Direct,ERF
AT5G07580,TFmatrixID_0092,Direct,ERF
AT5G07680,TFmatrixID_1344,Direct,NAC
AT5G07680,TFmatrixID_0386,Direct,NAC
AT5G07680,TFmatrixID_1354,Direct,NAC
AT5G08070,TFmatrixID_0432,Inferred,TCP
AT5G08070,TFmatrixID_1419,Direct,TCP
AT5G08070,TFmatrixID_1418,Direct,TCP
AT5G08070,TFmatrixID_0427,Inferred,TCP
AT5G08130,TFmatrixID_0171,Direct,bHLH
AT5G08130,TFmatrixID_0810,Direct,bHLH
AT5G08130,TF_motif_seq_0302,Direct,bHLH
AT5G08130,TFmatrixID_0814,Direct,bHLH
AT5G08330,TFmatrixID_0435,Inferred,TCP
AT5G08330,TFmatrixID_0429,Inferred,TCP
AT5G08330,TFmatrixID_0437,Inferred,TCP
AT5G08330,TFmatrixID_0426,Inferred,TCP
AT5G08330,TFmatrixID_0434,Inferred,TCP
AT5G08330,TFmatrixID_0424,Inferred,TCP
AT5G08330,TFmatrixID_0433,Inferred,TCP
AT5G08330,TFmatrixID_1410,Direct,TCP
AT5G08330,TFmatrixID_1400,Direct,TCP
AT5G08330,TFmatrixID_0438,Inferred,TCP
AT5G08520,TFmatrixID_1252,Direct,MYB
AT5G08520,TFmatrixID_0356,Direct,MYB
AT5G08520,TFmatrixID_1257,Direct,MYB
AT5G08750,TFmatrixID_0989,Direct,NA
AT5G08790,TFmatrixID_0381,Inferred,NAC
AT5G09330,TFmatrixID_0385,Inferred,NAC
AT5G09410,TF_motif_seq_0285,Direct,CAMTA
AT5G09410,TFmatrixID_0995,Direct,CAMTA
AT5G09750,TFmatrixID_0177,Inferred,bHLH
AT5G10030,TF_motif_seq_0271,Direct,bZIP
AT5G10030,TF_motif_seq_0220,Direct,bZIP
AT5G10030,TF_motif_seq_0451,Direct,bZIP
AT5G10030,TFmatrixID_0197,Direct,bZIP
AT5G10030,TF_motif_seq_0082,Direct,bZIP
AT5G10030,TFmatrixID_0844,Direct,bZIP
AT5G10030,TFmatrixID_0855,Direct,bZIP
AT5G10140,TFmatrixID_0503,Direct,MIKC_MADS
AT5G10140,TFmatrixID_1134,Direct,MIKC_MADS
AT5G10140,TFmatrixID_1135,Direct,MIKC_MADS
AT5G10280,TFmatrixID_1220,Direct,MYB
AT5G10280,TFmatrixID_1198,Direct,MYB
AT5G10510,TFmatrixID_0516,Inferred,AP2
AT5G10510,TFmatrixID_0539,Inferred,AP2
AT5G10510,TFmatrixID_0768,Direct,AP2
AT5G11060,TFmatrixID_0293,Inferred,TALE
AT5G11190,TFmatrixID_0771,Direct,ERF
AT5G11190,TFmatrixID_0055,Inferred,ERF
AT5G11260,TFmatrixID_0496,Direct,bZIP
AT5G11260,TFmatrixID_0834,Direct,bZIP
AT5G11510,TFmatrixID_1193,Direct,MYB
AT5G11590,TFmatrixID_0084,Inferred,ERF
AT5G11590,TFmatrixID_0080,Inferred,ERF
AT5G11590,TFmatrixID_0119,Inferred,ERF
AT5G11590,TFmatrixID_0070,Inferred,ERF
AT5G11590,TFmatrixID_0121,Inferred,ERF
AT5G11590,TFmatrixID_0085,Inferred,ERF
AT5G11590,TFmatrixID_0088,Inferred,ERF
AT5G11590,TFmatrixID_0086,Inferred,ERF
AT5G12330,TF_motif_seq_0355,Direct,SRS
AT5G12840,TF_motif_seq_0257,Direct,NF-YA
AT5G12870,TFmatrixID_0588,Direct,MYB
AT5G12870,TFmatrixID_0589,Direct,MYB
AT5G13080,TFmatrixID_1457,Direct,WRKY
AT5G13080,TF_motif_seq_0339,Direct,WRKY
AT5G13080,TF_motif_seq_0270,Direct,WRKY
AT5G13080,TFmatrixID_0460,Direct,WRKY
AT5G13080,TFmatrixID_1447,Direct,WRKY
AT5G13180,TFmatrixID_1299,Direct,NAC
AT5G13180,TFmatrixID_1290,Direct,NAC
AT5G13180,TFmatrixID_0387,Direct,NAC
AT5G13330,TFmatrixID_0100,Direct,ERF
AT5G13790,TFmatrixID_1131,Direct,MIKC_MADS
AT5G13790,TFmatrixID_0493,Direct,MIKC_MADS
AT5G13790,TF_motif_seq_0105,Direct,MIKC_MADS
AT5G13790,TFmatrixID_1130,Direct,MIKC_MADS
AT5G13910,TFmatrixID_0062,Inferred,ERF
AT5G13910,TFmatrixID_0061,Inferred,ERF
AT5G13910,TFmatrixID_0101,Inferred,ERF
AT5G13910,TFmatrixID_0122,Inferred,ERF
AT5G13910,TFmatrixID_0053,Inferred,ERF
AT5G13910,TFmatrixID_0767,Direct,ERF
AT5G13910,TFmatrixID_0075,Inferred,ERF
AT5G14340,TFmatrixID_1219,Direct,MYB
AT5G14960,TFmatrixID_1011,Direct,E2F/DP
AT5G14960,TFmatrixID_1008,Direct,E2F/DP
AT5G15130,TFmatrixID_0444,Inferred,WRKY
AT5G15130,TFmatrixID_0468,Inferred,WRKY
AT5G15130,TFmatrixID_0445,Inferred,WRKY
AT5G15130,TFmatrixID_0452,Inferred,WRKY
AT5G15130,TFmatrixID_0464,Inferred,WRKY
AT5G15130,TF_motif_seq_0270,Direct,WRKY
AT5G15130,TFmatrixID_0466,Inferred,WRKY
AT5G15130,TFmatrixID_0456,Inferred,WRKY
AT5G15130,TFmatrixID_0453,Inferred,WRKY
AT5G15130,TFmatrixID_0448,Inferred,WRKY
AT5G15130,TFmatrixID_0450,Inferred,WRKY
AT5G15130,TFmatrixID_0446,Inferred,WRKY
AT5G15130,TFmatrixID_0447,Inferred,WRKY
AT5G15130,TFmatrixID_0461,Inferred,WRKY
AT5G15130,TFmatrixID_0457,Inferred,WRKY
AT5G15130,TFmatrixID_0463,Inferred,WRKY
AT5G15130,TFmatrixID_0454,Inferred,WRKY
AT5G15130,TFmatrixID_0458,Inferred,WRKY
AT5G15130,TFmatrixID_0462,Inferred,WRKY
AT5G15130,TFmatrixID_0460,Inferred,WRKY
AT5G15130,TFmatrixID_0442,Inferred,WRKY
AT5G15130,TF_motif_seq_0339,Direct,WRKY
AT5G15130,TFmatrixID_0455,Inferred,WRKY
AT5G15150,TFmatrixID_0471,Inferred,HD-ZIP
AT5G15150,TFmatrixID_0298,Inferred,HD-ZIP
AT5G15150,TFmatrixID_0541,Inferred,HD-ZIP
AT5G15150,TFmatrixID_0281,Inferred,HD-ZIP
AT5G15150,TFmatrixID_0540,Inferred,HD-ZIP
AT5G15150,TFmatrixID_0484,Inferred,HD-ZIP
AT5G15150,TFmatrixID_0292,Inferred,HD-ZIP
AT5G15150,TFmatrixID_0517,Inferred,HD-ZIP
AT5G15800,TFmatrixID_0529,Direct,MIKC_MADS
AT5G15830,TFmatrixID_0839,Direct,bZIP
AT5G16560,TFmatrixID_0048,Direct,G2-like
AT5G16560,TFmatrixID_0357,Direct,G2-like
AT5G16600,TFmatrixID_1228,Direct,MYB
AT5G16820,TF_motif_seq_0010,Direct,HSF
AT5G16820,TFmatrixID_1096,Direct,HSF
AT5G16820,TFmatrixID_1098,Direct,HSF
AT5G17300,TFmatrixID_1231,Direct,MYB_related
AT5G17300,TFmatrixID_0610,Direct,MYB_related
AT5G17300,TFmatrixID_0609,Direct,MYB_related
AT5G17300,TFmatrixID_1244,Direct,MYB_related
AT5G17320,TF_motif_seq_0136,Direct,HD-ZIP
AT5G17430,TFmatrixID_0539,Inferred,AP2
AT5G17430,TFmatrixID_0516,Inferred,AP2
AT5G17490,TFmatrixID_0277,Inferred,GRAS
AT5G17800,TFmatrixID_1195,Direct,MYB
AT5G17800,TFmatrixID_1171,Direct,MYB
AT5G18090,TFmatrixID_0651,Direct,B3
AT5G18240,TFmatrixID_0358,Direct,G2-like
AT5G18270,TFmatrixID_0388,Inferred,NAC
AT5G18270,TFmatrixID_1336,Direct,NAC
AT5G18270,TFmatrixID_0386,Inferred,NAC
AT5G18270,TFmatrixID_0396,Inferred,NAC
AT5G18270,TFmatrixID_0389,Inferred,NAC
AT5G18270,TFmatrixID_0395,Inferred,NAC
AT5G18270,TFmatrixID_1348,Direct,NAC
AT5G18270,TFmatrixID_0393,Inferred,NAC
AT5G18270,TFmatrixID_0391,Inferred,NAC
AT5G18270,TFmatrixID_0394,Inferred,NAC
AT5G18270,TFmatrixID_0390,Inferred,NAC
AT5G18450,TF_motif_seq_0292,Direct,ERF
AT5G18450,TFmatrixID_0726,Direct,ERF
AT5G18450,TFmatrixID_0066,Inferred,ERF
AT5G18560,TFmatrixID_0061,Inferred,ERF
AT5G18560,TFmatrixID_0062,Inferred,ERF
AT5G18560,TFmatrixID_0053,Inferred,ERF
AT5G18560,TFmatrixID_0075,Inferred,ERF
AT5G18560,TFmatrixID_0719,Direct,ERF
AT5G18560,TFmatrixID_0763,Direct,ERF
AT5G18830,TF_motif_seq_0508,Direct,SBP
AT5G18830,TFmatrixID_0613,Direct,SBP
AT5G18830,TFmatrixID_0406,Direct,SBP
AT5G19790,TFmatrixID_0722,Direct,ERF
AT5G19790,TFmatrixID_0661,Direct,ERF
AT5G20240,TFmatrixID_0504,Direct,MIKC_MADS
AT5G20730,TFmatrixID_0156,Inferred,ARF
AT5G20730,TF_motif_seq_0335,Direct,ARF
AT5G21120,TFmatrixID_0256,Inferred,EIL
AT5G21120,TFmatrixID_0258,Inferred,EIL
AT5G21120,TFmatrixID_0255,Inferred,EIL
AT5G21120,TFmatrixID_0562,Inferred,EIL
AT5G21960,TFmatrixID_0121,Inferred,ERF
AT5G21960,TFmatrixID_0064,Inferred,ERF
AT5G22220,TFmatrixID_0252,Inferred,E2F/DP
AT5G22220,TF_motif_seq_0456,Direct,E2F/DP
AT5G22570,TFmatrixID_0631,Direct,WRKY
AT5G22570,TFmatrixID_0459,Inferred,WRKY
AT5G22570,TFmatrixID_0456,Inferred,WRKY
AT5G22570,TFmatrixID_0463,Inferred,WRKY
AT5G22570,TFmatrixID_0446,Inferred,WRKY
AT5G22570,TFmatrixID_0443,Inferred,WRKY
AT5G22570,TFmatrixID_0457,Inferred,WRKY
AT5G22570,TFmatrixID_0460,Inferred,WRKY
AT5G22570,TFmatrixID_0453,Inferred,WRKY
AT5G22570,TFmatrixID_0447,Inferred,WRKY
AT5G22570,TFmatrixID_0468,Inferred,WRKY
AT5G22570,TFmatrixID_0461,Inferred,WRKY
AT5G22570,TF_motif_seq_0270,Direct,WRKY
AT5G22570,TFmatrixID_0452,Inferred,WRKY
AT5G22570,TFmatrixID_0450,Inferred,WRKY
AT5G22570,TFmatrixID_0442,Inferred,WRKY
AT5G22570,TFmatrixID_0444,Inferred,WRKY
AT5G22570,TFmatrixID_0464,Inferred,WRKY
AT5G22570,TFmatrixID_0462,Inferred,WRKY
AT5G22570,TF_motif_seq_0339,Direct,WRKY
AT5G22570,TFmatrixID_0454,Inferred,WRKY
AT5G22890,TFmatrixID_0976,Direct,C2H2
AT5G22990,TFmatrixID_0957,Direct,C2H2
AT5G23260,TFmatrixID_0500,Inferred,MIKC_MADS
AT5G23280,TFmatrixID_0426,Inferred,TCP
AT5G23280,TFmatrixID_1407,Direct,TCP
AT5G23280,TFmatrixID_0437,Inferred,TCP
AT5G23280,TFmatrixID_0435,Inferred,TCP
AT5G23280,TFmatrixID_0431,Inferred,TCP
AT5G23280,TFmatrixID_0439,Inferred,TCP
AT5G23280,TFmatrixID_0424,Inferred,TCP
AT5G23280,TFmatrixID_0434,Inferred,TCP
AT5G23280,TFmatrixID_0433,Inferred,TCP
AT5G23280,TFmatrixID_0438,Inferred,TCP
AT5G23280,TFmatrixID_0429,Inferred,TCP
AT5G23930,TFmatrixID_1141,Direct,NA
AT5G24110,TFmatrixID_0461,Direct,WRKY
AT5G24110,TFmatrixID_1471,Direct,WRKY
AT5G24110,TFmatrixID_1485,Direct,WRKY
AT5G24110,TF_motif_seq_0339,Direct,WRKY
AT5G24110,TF_motif_seq_0270,Direct,WRKY
AT5G24590,TFmatrixID_0384,Inferred,NAC
AT5G24800,TFmatrixID_0198,Inferred,bZIP
AT5G25190,TFmatrixID_0055,Inferred,ERF
AT5G25190,TFmatrixID_0704,Direct,ERF
AT5G25190,TFmatrixID_0692,Direct,ERF
AT5G25220,TFmatrixID_0293,Direct,TALE
AT5G25390,TFmatrixID_0055,Inferred,ERF
AT5G25475,TFmatrixID_0649,Direct,B3
AT5G25810,TFmatrixID_0736,Direct,ERF
AT5G25810,TFmatrixID_0085,Inferred,ERF
AT5G25810,TFmatrixID_0088,Inferred,ERF
AT5G25810,TFmatrixID_0086,Inferred,ERF
AT5G25810,TFmatrixID_0080,Inferred,ERF
AT5G25810,TFmatrixID_0084,Inferred,ERF
AT5G25810,TFmatrixID_0070,Inferred,ERF
AT5G25830,TFmatrixID_0264,Inferred,GATA
AT5G25830,TFmatrixID_0271,Inferred,GATA
AT5G25830,TFmatrixID_0267,Inferred,GATA
AT5G25830,TFmatrixID_0265,Inferred,GATA
AT5G25830,TFmatrixID_0266,Inferred,GATA
AT5G25830,TFmatrixID_0930,Direct,GATA
AT5G25830,TFmatrixID_0042,Direct,GATA
AT5G25830,TF_motif_seq_0237,Direct,GATA
AT5G25830,TFmatrixID_0260,Inferred,GATA
AT5G25830,TFmatrixID_0259,Inferred,GATA
AT5G25830,TFmatrixID_0269,Inferred,GATA
AT5G25830,TF_motif_seq_0243,Direct,GATA
AT5G25830,TFmatrixID_0934,Direct,GATA
AT5G25830,TFmatrixID_0270,Inferred,GATA
AT5G26170,TFmatrixID_0447,Inferred,WRKY
AT5G26170,TFmatrixID_0459,Inferred,WRKY
AT5G26170,TFmatrixID_0445,Inferred,WRKY
AT5G26170,TFmatrixID_0450,Inferred,WRKY
AT5G26170,TFmatrixID_0448,Inferred,WRKY
AT5G26170,TFmatrixID_0464,Inferred,WRKY
AT5G26170,TFmatrixID_0446,Inferred,WRKY
AT5G26170,TFmatrixID_0443,Inferred,WRKY
AT5G26170,TFmatrixID_0456,Inferred,WRKY
AT5G26170,TFmatrixID_0454,Inferred,WRKY
AT5G26170,TFmatrixID_0463,Inferred,WRKY
AT5G26170,TFmatrixID_1452,Direct,WRKY
AT5G26170,TFmatrixID_0458,Inferred,WRKY
AT5G26170,TFmatrixID_0466,Inferred,WRKY
AT5G26170,TFmatrixID_0460,Inferred,WRKY
AT5G26170,TFmatrixID_0452,Inferred,WRKY
AT5G26170,TFmatrixID_0457,Inferred,WRKY
AT5G26170,TFmatrixID_0453,Inferred,WRKY
AT5G26170,TFmatrixID_0462,Inferred,WRKY
AT5G26170,TFmatrixID_1477,Direct,WRKY
AT5G26170,TFmatrixID_0468,Inferred,WRKY
AT5G26170,TFmatrixID_0455,Inferred,WRKY
AT5G26170,TFmatrixID_0461,Inferred,WRKY
AT5G26170,TFmatrixID_0444,Inferred,WRKY
AT5G26170,TFmatrixID_0442,Inferred,WRKY
AT5G26930,TF_motif_seq_0237,Direct,GATA
AT5G26930,TF_motif_seq_0243,Direct,GATA
AT5G26930,TFmatrixID_0262,Inferred,GATA
AT5G27910,TF_motif_seq_0257,Direct,NF-YC
AT5G28300,TFmatrixID_0022,Direct,Trihelix
AT5G28650,TFmatrixID_0448,Inferred,WRKY
AT5G28650,TFmatrixID_0446,Inferred,WRKY
AT5G28650,TFmatrixID_0463,Inferred,WRKY
AT5G28650,TFmatrixID_0453,Inferred,WRKY
AT5G28650,TFmatrixID_0462,Inferred,WRKY
AT5G28650,TFmatrixID_0450,Inferred,WRKY
AT5G28650,TFmatrixID_0468,Inferred,WRKY
AT5G28650,TFmatrixID_0444,Inferred,WRKY
AT5G28650,TFmatrixID_0458,Inferred,WRKY
AT5G28650,TFmatrixID_0457,Inferred,WRKY
AT5G28650,TFmatrixID_0466,Inferred,WRKY
AT5G28650,TFmatrixID_0447,Inferred,WRKY
AT5G28650,TFmatrixID_0460,Inferred,WRKY
AT5G28650,TFmatrixID_0455,Inferred,WRKY
AT5G28650,TFmatrixID_0464,Inferred,WRKY
AT5G28650,TF_motif_seq_0270,Direct,WRKY
AT5G28650,TFmatrixID_0442,Inferred,WRKY
AT5G28650,TF_motif_seq_0339,Direct,WRKY
AT5G28650,TFmatrixID_0461,Inferred,WRKY
AT5G28650,TFmatrixID_0456,Inferred,WRKY
AT5G28650,TFmatrixID_0445,Inferred,WRKY
AT5G28650,TFmatrixID_0454,Inferred,WRKY
AT5G28650,TFmatrixID_0452,Inferred,WRKY
AT5G28770,TFmatrixID_0198,Direct,bZIP
AT5G29000,TFmatrixID_0359,Direct,G2-like
